Order_ID,Gender_Category,Product_Category,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Order_Date,Sales_Channel,Region,Revenue
2850,Kids,Lifestyle,Waffle One,XL,2,2241.11,0.0,2024-11-10,Retail,Pune,4482.22
2851,Kids,Lifestyle,Blazer Mid,XL,1,2241.11,0.0,2024-12-28,Online,Mumbai,2241.11
2852,Kids,Running,React Infinity,8,1,2809.8,0.0,2024-12-28,Online,Delhi,2809.8
2853,Women,Basketball,Kyrie Flytrap,XL,1,2809.8,0.0,2025-02-06,Retail,Hyderabad,2809.8
2854,Women,Basketball,LeBron 20,XL,1,2809.8,0.98,2023-11-07,Online,Pune,56.196000000000055
2855,Kids,Basketball,Air Jordan,XL,0,2809.8,0.0,2025-04-20,Online,Mumbai,0.0
2856,Kids,Basketball,Kyrie Flytrap,M,0,4105.44,1.14,2023-10-12,Online,Kolkata,-0.0
2857,Women,Running,React Infinity,10,0,4105.44,0.73,2024-08-25,Online,Kolkata,0.0
2858,Kids,Lifestyle,Air Force 1,10,0,7568.04,0.6,2024-10-26,Retail,Pune,0.0
2859,Women,Lifestyle,Air Force 1,7,1,7568.04,0.0,2024-10-26,Online,Pune,7568.04
2860,Kids,Lifestyle,Air Force 1,XL,1,7568.04,0.0,2025-04-07,Retail,Hyderabad,7568.04
2861,Kids,Training,ZoomX Invincible,XL,0,7940.29,0.0,2025-04-20,Online,Pune,0.0
2862,Kids,Soccer,Phantom GT,9,4,7940.29,1.02,2024-11-11,Retail,Delhi,-635.2232000000006
2863,Women,Training,Metcon 7,6,1,8609.77,0.0,2024-11-23,Retail,Pune,8609.77
2864,Kids,Soccer,Tiempo Legend,6,1,6445.79,0.45,2025-03-23,Online,Bengaluru,3545.1845000000003
2865,Women,Soccer,Phantom GT,6,1,9936.58,0.71,2024-12-16,Retail,Kolkata,2881.6082
2866,Kids,Training,SuperRep Go,11,2,9936.58,0.0,2025-01-09,Online,Pune,19873.16
2867,Men,Soccer,Mercurial Superfly,11,1,9936.58,0.0,2025-02-20,Online,Hyderabad,9936.58
2868,Women,Running,React Infinity,M,4,7379.45,0.0,2024-10-23,Retail,Delhi,29517.8
2869,Kids,Soccer,Premier III,M,4,9633.68,0.0,2024-07-26,Online,Pune,38534.72
2870,Kids,Training,Metcon 7,M,1,9633.68,0.0,2024-10-05,Retail,Delhi,9633.68
2871,Men,Training,Flex Trainer,M,1,2294.09,0.0,2025-07-22,Retail,Bengaluru,2294.09
2872,Men,Basketball,Kyrie Flytrap,M,4,3953.13,0.0,2024-01-08,Online,Kolkata,15812.52
2873,Women,Running,Air Zoom,M,4,9050.52,0.86,2024-01-08,Retail,Bengaluru,5068.291200000001
2874,Women,Soccer,Mercurial Superfly,L,4,7401.53,0.01,2024-03-04,Retail,Delhi,29310.0588
2875,Women,Lifestyle,Dunk Low,L,4,7401.53,0.0,2024-09-16,Retail,Bengaluru,29606.12
2876,Kids,Lifestyle,Waffle One,L,0,9213.58,0.0,2024-08-21,Retail,Hyderabad,0.0
2877,Women,Basketball,Kyrie Flytrap,L,0,9213.58,0.0,2024-12-08,Retail,Kolkata,0.0
2878,Women,Training,ZoomX Invincible,M,0,9213.58,1.23,2024-12-08,Retail,Hyderabad,-0.0
2879,Kids,Basketball,Zoom Freak,M,0,2831.62,0.0,2025-02-03,Retail,Bengaluru,0.0
2880,Kids,Basketball,Air Jordan,9,0,8132.33,0.63,2025-05-19,Retail,Delhi,0.0
2050,Kids,Basketball,Zoom Freak,6,3,9897.0,0.0,2025-06-30,Retail,Kolkata,29691.0
2882,Men,Training,Metcon 7,9,2,9897.0,0.9,2025-06-30,Retail,Kolkata,1979.3999999999996
2883,Kids,Soccer,Premier III,9,0,9897.0,0.0,2025-03-24,Online,Delhi,0.0
2884,Kids,Running,Pegasus Turbo,7,0,9897.0,0.0,2025-05-10,Online,Hyderabad,0.0
2885,Women,Lifestyle,Blazer Mid,XL,0,7671.31,0.0,2025-05-10,Retail,Kolkata,0.0
2886,Kids,Running,Free RN,XL,0,8164.32,0.94,2024-08-19,Retail,Pune,0.0
2887,Women,Lifestyle,Waffle One,L,0,9292.33,0.0,2024-02-25,Online,Hyderabad,0.0
2888,Kids,Running,Air Zoom,L,0,8956.73,1.17,2025-06-24,Online,Pune,-0.0
2889,Women,Basketball,Zoom Freak,M,0,6252.51,1.23,2024-09-01,Online,Hyderabad,-0.0
2890,Men,Soccer,Phantom GT,L,0,6252.51,0.0,2025-05-23,Retail,Bengaluru,0.0
2891,Women,Running,Air Zoom,L,0,6252.51,0.0,2025-05-23,Retail,Hyderabad,0.0
2892,Women,Running,Free RN,M,4,6252.51,0.0,2024-11-24,Online,Bengaluru,25010.04
2893,Women,Running,React Infinity,10,1,6252.51,0.61,2025-04-01,Retail,Delhi,2438.4789
2894,Women,Lifestyle,Air Force 1,L,3,6252.51,0.0,2024-11-20,Retail,Hyderabad,18757.53
2895,Kids,Running,React Infinity,L,3,6252.51,0.0,2024-08-03,Online,Pune,18757.53
2896,Kids,Training,SuperRep Go,7,1,6252.51,0.47,2025-02-15,Online,Delhi,3313.8303
2897,Men,Lifestyle,Waffle One,7,1,6531.36,0.11,2025-02-15,Retail,Kolkata,5812.9104
2898,Women,Running,Free RN,6,1,6531.36,0.0,2025-02-15,Retail,Kolkata,6531.36
2899,Men,Basketball,LeBron 20,L,3,6531.36,0.0,2025-05-17,Online,Mumbai,19594.079999999998
2006,Men,Lifestyle,Waffle One,XL,2,9794.84,0.0,2023-09-26,Retail,Mumbai,19589.68
2005,Kids,Soccer,Mercurial Superfly,10,2,9794.84,0.0,2023-09-26,Retail,Hyderabad,19589.68
2902,Kids,Basketball,Kyrie Flytrap,10,2,8138.68,0.0,2025-05-13,Retail,Kolkata,16277.36
2903,Men,Soccer,Phantom GT,M,2,2735.54,0.0,2024-09-05,Retail,Delhi,5471.08
2904,Women,Soccer,Tiempo Legend,9,2,8644.67,0.54,2025-04-29,Online,Bengaluru,7953.096399999999
2905,Men,Running,React Infinity,M,1,5762.39,0.0,2025-07-15,Retail,Hyderabad,5762.39
2906,Women,Lifestyle,Waffle One,7,1,8432.5,0.0,2024-08-25,Retail,Delhi,8432.5
2907,Men,Soccer,Premier III,L,2,8432.5,0.0,2024-02-25,Retail,Kolkata,16865.0
2908,Men,Running,Pegasus Turbo,M,2,7617.75,0.53,2024-11-22,Retail,Hyderabad,7160.6849999999995
2909,Women,Running,Air Zoom,XL,2,7617.75,0.33,2024-08-20,Retail,Pune,10207.784999999998
2910,Kids,Training,Flex Trainer,9,2,9839.63,0.49,2025-04-15,Retail,Bengaluru,10036.4226
2911,Kids,Basketball,Zoom Freak,M,2,9839.63,0.0,2023-10-26,Retail,Mumbai,19679.26
2912,Kids,Running,React Infinity,XL,2,9839.63,0.98,2024-03-07,Online,Bengaluru,393.5852000000003
2913,Women,Lifestyle,Dunk Low,8,1,7603.38,0.3,2025-06-25,Online,Pune,5322.366
2914,Men,Soccer,Tiempo Legend,L,1,7603.38,1.25,2025-03-25,Online,Mumbai,-1900.845
2915,Men,Basketball,Kyrie Flytrap,XL,1,4994.83,0.0,2025-03-25,Retail,Mumbai,4994.83
2916,Kids,Lifestyle,Blazer Mid,XL,1,3204.72,0.0,2024-08-05,Retail,Hyderabad,3204.72
2917,Men,Soccer,Phantom GT,XL,1,3204.72,0.0,2024-12-21,Retail,Bengaluru,3204.72
2918,Men,Training,SuperRep Go,M,2,7323.53,0.0,2024-11-07,Retail,Mumbai,14647.06
2919,Men,Soccer,Premier III,M,2,7323.53,0.0,2025-04-01,Retail,Bengaluru,14647.06
2920,Kids,Soccer,Mercurial Superfly,9,2,5891.32,1.18,2025-04-01,Retail,Kolkata,-2120.875199999999
2921,Kids,Training,Metcon 7,M,2,9092.33,0.39,2025-01-13,Retail,Bengaluru,11092.6426
2922,Kids,Soccer,Tiempo Legend,XL,2,6991.93,1.2,2025-01-16,Online,Kolkata,-2796.7719999999995
2923,Women,Training,Metcon 7,XL,4,6991.93,0.0,2025-01-16,Online,Mumbai,27967.72
2924,Women,Basketball,LeBron 20,XL,4,8776.01,0.0,2025-01-16,Retail,Bengaluru,35104.04
2006,Men,Lifestyle,Waffle One,XL,4,6064.42,0.0,2025-01-16,Online,Hyderabad,24257.68
2026,Women,Soccer,Premier III,XL,3,6316.75,0.0,2024-10-01,Retail,Mumbai,18950.25
2927,Men,Training,Flex Trainer,L,3,6316.75,0.0,2024-10-01,Retail,Mumbai,18950.25
2928,Women,Lifestyle,Waffle One,6,3,6589.95,0.0,2024-09-07,Online,Delhi,19769.85
2929,Kids,Soccer,Tiempo Legend,M,0,6589.95,0.0,2024-04-01,Retail,Hyderabad,0.0
2930,Women,Basketball,Air Jordan,L,0,9501.17,0.57,2024-12-20,Retail,Bengaluru,0.0
2931,Men,Basketball,Zoom Freak,7,0,9501.17,0.0,2023-08-25,Retail,Pune,0.0
2932,Kids,Running,Air Zoom,12,0,9501.17,0.35,2025-03-01,Online,Bengaluru,0.0
2933,Women,Training,ZoomX Invincible,12,2,9501.17,0.0,2024-04-13,Retail,Hyderabad,19002.34
2934,Women,Basketball,LeBron 20,XL,1,2370.91,0.0,2024-03-14,Online,Mumbai,2370.91
2935,Men,Lifestyle,Dunk Low,L,4,6496.58,0.0,2024-05-13,Online,Hyderabad,25986.32
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,2024-07-31,Retail,Pune,4612.5718
2937,Women,Training,Metcon 7,8,1,6858.76,1.25,2024-07-31,Online,Delhi,-1714.69
2938,Kids,Soccer,Phantom GT,L,1,6858.76,0.0,2025-01-14,Online,Delhi,6858.76
2939,Women,Basketball,Air Jordan,XL,4,6858.76,0.0,2025-01-14,Retail,Mumbai,27435.04
2940,Women,Soccer,Premier III,L,1,8412.43,0.0,2025-05-06,Retail,Hyderabad,8412.43
2941,Men,Lifestyle,Blazer Mid,XL,1,9331.65,0.0,2025-05-02,Retail,Kolkata,9331.65
2942,Women,Training,Flex Trainer,10,4,5222.39,0.57,2025-04-16,Online,Bengaluru,8982.510800000002
2943,Women,Training,SuperRep Go,7,1,3390.0,0.0,2024-10-09,Retail,Mumbai,3390.0
2944,Women,Training,ZoomX Invincible,7,1,9738.93,0.0,2024-10-06,Retail,Pune,9738.93
2945,Kids,Basketball,LeBron 20,XL,1,3519.94,0.0,2024-10-06,Online,Mumbai,3519.94
2946,Kids,Running,Free RN,XL,0,5691.68,0.62,2024-10-06,Retail,Bengaluru,0.0
2947,Women,Lifestyle,Blazer Mid,XL,0,4113.48,0.38,2024-12-04,Online,Mumbai,0.0
2948,Men,Basketball,Kyrie Flytrap,6,0,9151.36,0.16,2025-04-19,Online,Kolkata,0.0
2949,Men,Running,React Infinity,M,2,9151.36,0.49,2025-07-05,Online,Delhi,9334.387200000001
2950,Women,Running,React Infinity,M,2,9151.36,0.0,2025-07-05,Online,Pune,18302.72
2036,Women,Soccer,Premier III,XL,2,5443.44,0.76,2025-07-05,Online,Mumbai,2612.8511999999996
2952,Kids,Training,SuperRep Go,XL,2,5443.44,0.0,2024-09-13,Retail,Kolkata,10886.88
2049,Men,Training,Metcon 7,M,2,4709.79,1.08,2024-12-04,Online,Bengaluru,-753.5664000000006
2954,Women,Training,Flex Trainer,L,1,4709.79,0.0,2024-12-04,Retail,Pune,4709.79
2955,Kids,Basketball,LeBron 20,XL,4,9846.09,0.12,2024-07-30,Retail,Kolkata,34658.2368
2956,Kids,Training,ZoomX Invincible,XL,4,5348.89,0.86,2024-05-16,Online,Mumbai,2995.3784000000005
2957,Men,Basketball,Zoom Freak,XL,4,5348.89,0.47,2024-11-19,Online,Kolkata,11339.6468
2958,Women,Lifestyle,Blazer Mid,XL,4,7898.87,0.0,2025-05-07,Online,Mumbai,31595.48
2959,Women,Training,SuperRep Go,M,1,2446.23,0.0,2025-05-07,Retail,Delhi,2446.23
2960,Men,Training,ZoomX Invincible,M,1,2446.23,0.0,2025-05-07,Retail,Hyderabad,2446.23
2961,Kids,Soccer,Tiempo Legend,XL,1,2446.23,0.0,2024-11-21,Retail,Mumbai,2446.23
2962,Women,Lifestyle,Air Force 1,9,1,2446.23,0.0,2024-11-21,Online,Hyderabad,2446.23
2963,Kids,Training,Flex Trainer,XL,1,2171.48,0.0,2025-06-10,Retail,Bengaluru,2171.48
2964,Kids,Basketball,Zoom Freak,XL,1,2171.48,0.0,2024-06-17,Online,Mumbai,2171.48
2965,Men,Training,Metcon 7,XL,3,2171.48,0.0,2025-04-28,Retail,Bengaluru,6514.4400000000005
2966,Kids,Training,Flex Trainer,8,3,3598.07,0.0,2025-02-27,Online,Pune,10794.210000000001
2035,Men,Lifestyle,Dunk Low,L,3,3598.07,1.1,2025-02-27,Retail,Kolkata,-1079.421000000001
2968,Kids,Training,Flex Trainer,XL,3,5283.1,0.0,2025-01-24,Retail,Bengaluru,15849.300000000001
2969,Men,Training,ZoomX Invincible,M,3,9330.31,0.0,2025-07-19,Online,Pune,27990.93
2970,Men,Basketball,Air Jordan,M,3,9330.31,0.0,2025-07-19,Online,Bengaluru,27990.93
2971,Women,Lifestyle,Dunk Low,M,3,9330.31,0.0,2024-11-10,Online,Pune,27990.93
2972,Women,Soccer,Phantom GT,M,3,3347.42,0.0,2024-10-05,Online,Kolkata,10042.26
2973,Kids,Soccer,Phantom GT,XL,3,3347.42,0.0,2024-10-31,Online,Bengaluru,10042.26
2974,Men,Running,Pegasus Turbo,XL,3,5037.43,1.01,2024-10-31,Online,Bengaluru,-151.12290000000013
2975,Kids,Soccer,Mercurial Superfly,10,1,5037.43,0.0,2024-11-10,Online,Delhi,5037.43
2976,Men,Running,Pegasus Turbo,10,3,6703.48,0.0,2024-08-08,Retail,Hyderabad,20110.44
2977,Kids,Training,ZoomX Invincible,8,3,2959.26,0.37,2024-08-08,Online,Kolkata,5593.0014
2978,Women,Running,Air Zoom,8,4,8899.81,1.17,2025-04-14,Retail,Kolkata,-6051.870799999997
2979,Men,Soccer,Mercurial Superfly,8,4,8899.81,0.0,2025-04-14,Retail,Bengaluru,35599.24
2980,Women,Running,React Infinity,L,4,8899.81,0.0,2025-04-14,Retail,Bengaluru,35599.24
2981,Kids,Soccer,Premier III,M,4,5185.52,0.0,2025-01-10,Retail,Pune,20742.08
2982,Men,Lifestyle,Dunk Low,L,1,8203.8,0.54,2025-06-07,Online,Kolkata,3773.7479999999996
2983,Women,Running,Pegasus Turbo,XL,1,8203.8,0.03,2025-06-07,Retail,Bengaluru,7957.685999999999
2984,Men,Soccer,Phantom GT,XL,1,4343.12,0.0,2024-09-06,Online,Kolkata,4343.12
2985,Kids,Running,Free RN,XL,1,8996.05,0.48,2024-05-16,Online,Bengaluru,4677.946
2986,Kids,Basketball,LeBron 20,M,1,6877.77,0.09,2025-04-10,Online,Pune,6258.770700000001
2987,Women,Soccer,Premier III,L,1,6481.4,0.0,2024-08-08,Online,Pune,6481.4
2009,Women,Lifestyle,Dunk Low,M,1,6481.4,0.84,2024-07-26,Retail,Bengaluru,1037.0240000000001
2989,Men,Soccer,Mercurial Superfly,M,1,6429.61,0.0,2024-02-14,Online,Bengaluru,6429.61
2990,Kids,Basketball,Kyrie Flytrap,XL,4,2601.99,0.0,2024-09-23,Retail,Bengaluru,10407.96
2991,Men,Training,SuperRep Go,M,4,4004.4,1.23,2024-09-23,Retail,Pune,-3684.048
2992,Men,Soccer,Premier III,L,4,2932.39,0.0,2024-10-24,Online,Kolkata,11729.56
2993,Men,Soccer,Premier III,M,4,2932.39,0.0,2024-10-13,Retail,Hyderabad,11729.56
2994,Women,Lifestyle,Air Force 1,11,1,2932.39,0.98,2024-12-07,Retail,Mumbai,58.647800000000046
2995,Kids,Lifestyle,Blazer Mid,L,1,8679.97,0.0,2024-12-07,Online,Delhi,8679.97
2996,Women,Basketball,Air Jordan,11,1,8835.27,0.0,2025-07-01,Online,Pune,8835.27
2043,Women,Lifestyle,Waffle One,L,1,8835.27,0.0,2024-10-13,Retail,Mumbai,8835.27
2998,Women,Training,Flex Trainer,L,0,8835.27,0.76,2025-06-05,Online,Delhi,0.0
2033,Women,Soccer,Premier III,L,0,6897.68,0.39,2025-06-05,Online,Kolkata,0.0
3000,Kids,Running,Free RN,M,1,6897.68,0.0,2025-06-05,Retail,Mumbai,6897.68
3001,Men,Soccer,Premier III,L,4,6897.68,0.0,2024-01-25,Online,Delhi,27590.72
3002,Women,Lifestyle,Waffle One,L,4,6897.68,0.0,2024-11-22,Retail,Delhi,27590.72
3003,Men,Basketball,Zoom Freak,XL,2,6897.68,0.0,2023-08-03,Online,Bengaluru,13795.36
3004,Men,Training,ZoomX Invincible,XL,2,6897.68,0.0,2023-08-03,Retail,Pune,13795.36
3005,Women,Basketball,Zoom Freak,9,4,7680.16,0.19,2025-04-23,Online,Delhi,24883.7184
3006,Kids,Lifestyle,Blazer Mid,8,4,7680.16,0.89,2025-04-23,Online,Pune,3379.2703999999994
3007,Women,Soccer,Tiempo Legend,12,1,7680.16,1.23,2025-05-30,Online,Bengaluru,-1766.4367999999997
3008,Men,Soccer,Phantom GT,12,1,3758.51,0.28,2025-05-30,Online,Pune,2706.1272
3009,Men,Lifestyle,Waffle One,L,1,3758.51,0.0,2024-08-15,Online,Bengaluru,3758.51
3010,Women,Soccer,Tiempo Legend,L,1,3758.51,0.0,2025-05-05,Online,Pune,3758.51
3011,Women,Running,Pegasus Turbo,7,1,3758.51,0.5,2025-05-05,Retail,Hyderabad,1879.255
3012,Men,Lifestyle,Blazer Mid,L,2,3758.51,0.0,2025-05-05,Retail,Hyderabad,7517.02
3013,Kids,Basketball,Zoom Freak,XL,4,8931.44,0.96,2025-06-16,Retail,Kolkata,1429.0304000000015
3014,Men,Running,Air Zoom,XL,0,8931.44,0.0,2025-01-30,Retail,Hyderabad,0.0
3015,Women,Running,React Infinity,XL,1,8931.44,0.0,2025-01-30,Online,Kolkata,8931.44
3016,Women,Running,Air Zoom,M,0,8931.44,0.0,2024-08-31,Retail,Bengaluru,0.0
3017,Women,Basketball,LeBron 20,6,1,8240.15,0.0,2024-08-31,Retail,Delhi,8240.15
3018,Kids,Soccer,Premier III,11,1,9942.61,0.0,2024-08-22,Retail,Kolkata,9942.61
3019,Women,Running,Free RN,XL,1,9942.61,0.0,2023-12-19,Retail,Kolkata,9942.61
3020,Kids,Lifestyle,Dunk Low,L,1,6153.37,0.0,2023-12-19,Retail,Hyderabad,6153.37
3021,Women,Soccer,Mercurial Superfly,6,4,4318.48,0.42,2023-09-21,Retail,Hyderabad,10018.8736
3022,Kids,Training,ZoomX Invincible,L,1,4318.48,0.0,2025-05-14,Online,Delhi,4318.48
3023,Kids,Basketball,Zoom Freak,L,4,2493.28,0.0,2024-05-19,Retail,Delhi,9973.12
3024,Kids,Running,Free RN,L,4,9593.27,1.04,2024-12-07,Online,Mumbai,-1534.9232000000015
3025,Kids,Lifestyle,Blazer Mid,L,4,9593.27,0.0,2024-08-25,Retail,Hyderabad,38373.08
3026,Women,Lifestyle,Blazer Mid,10,2,9593.27,0.0,2025-03-12,Online,Bengaluru,19186.54
3027,Women,Training,SuperRep Go,L,2,9593.27,0.0,2024-10-25,Retail,Delhi,19186.54
3028,Kids,Running,Air Zoom,L,4,5837.53,0.0,2025-01-29,Retail,Kolkata,23350.12
3029,Kids,Training,ZoomX Invincible,M,3,6969.28,0.0,2025-01-29,Retail,Bengaluru,20907.84
3030,Men,Soccer,Mercurial Superfly,M,3,6969.28,0.58,2023-08-08,Online,Kolkata,8781.292800000001
3031,Kids,Soccer,Premier III,M,4,8588.14,0.0,2023-10-11,Online,Kolkata,34352.56
3032,Men,Running,React Infinity,XL,0,9397.68,0.0,2025-01-16,Online,Mumbai,0.0
3033,Men,Training,ZoomX Invincible,M,2,9397.68,0.74,2024-11-21,Retail,Hyderabad,4886.7936
3034,Men,Soccer,Premier III,M,2,9625.47,0.79,2024-11-21,Online,Pune,4042.697399999999
3035,Kids,Training,Flex Trainer,12,4,9625.47,0.0,2024-11-21,Retail,Hyderabad,38501.88
3036,Kids,Lifestyle,Dunk Low,11,2,2879.09,0.0,2024-10-15,Retail,Hyderabad,5758.18
2033,Kids,Lifestyle,Waffle One,M,0,4195.03,0.0,2025-01-22,Online,Kolkata,0.0
3038,Kids,Lifestyle,Air Force 1,M,0,4195.03,0.0,2025-01-27,Retail,Delhi,0.0
3039,Kids,Soccer,Premier III,10,1,5366.19,0.0,2024-03-17,Online,Pune,5366.19
3040,Women,Lifestyle,Waffle One,XL,1,4884.55,0.0,2024-08-12,Online,Hyderabad,4884.55
3041,Kids,Lifestyle,Waffle One,9,1,4884.55,0.0,2025-01-03,Online,Bengaluru,4884.55
3042,Men,Lifestyle,Air Force 1,M,1,4222.2,0.0,2025-01-03,Online,Delhi,4222.2
3043,Men,Running,React Infinity,L,2,4222.2,0.0,2025-04-11,Retail,Delhi,8444.4
3044,Kids,Lifestyle,Air Force 1,7,3,4222.2,0.0,2025-04-11,Retail,Hyderabad,12666.599999999999
3045,Kids,Soccer,Premier III,XL,1,2196.2,0.0,2025-04-11,Retail,Bengaluru,2196.2
3046,Men,Basketball,Air Jordan,11,3,4597.23,0.0,2025-05-26,Online,Bengaluru,13791.689999999999
3047,Women,Basketball,Kyrie Flytrap,11,3,6175.84,0.9,2024-10-14,Online,Hyderabad,1852.7519999999997
3048,Women,Lifestyle,Waffle One,6,1,9448.34,0.23,2025-07-17,Retail,Hyderabad,7275.2218
3049,Kids,Lifestyle,Air Force 1,11,4,9448.34,1.06,2025-06-22,Online,Pune,-2267.6016000000022
3050,Kids,Basketball,Kyrie Flytrap,11,4,9448.34,0.0,2025-06-22,Online,Delhi,37793.36
3051,Men,Training,Metcon 7,M,1,9448.34,0.0,2024-07-28,Online,Bengaluru,9448.34
3052,Kids,Running,React Infinity,M,1,9448.34,0.78,2025-03-03,Online,Delhi,2078.6348
3053,Women,Lifestyle,Air Force 1,L,1,6323.09,1.0,2024-09-18,Retail,Mumbai,0.0
3054,Men,Soccer,Premier III,M,1,6667.47,0.0,2024-12-17,Retail,Pune,6667.47
2048,Kids,Basketball,LeBron 20,XL,1,5357.49,0.0,2024-12-17,Online,Pune,5357.49
3056,Men,Training,ZoomX Invincible,12,1,4244.95,0.0,2024-12-17,Online,Mumbai,4244.95
3057,Women,Soccer,Mercurial Superfly,12,1,4244.95,0.0,2025-01-21,Retail,Bengaluru,4244.95
3058,Men,Soccer,Phantom GT,M,1,8048.66,0.0,2023-08-01,Retail,Kolkata,8048.66
3059,Women,Running,React Infinity,L,3,6936.34,1.0,2025-06-19,Online,Hyderabad,0.0
3060,Women,Running,Free RN,L,1,6936.34,0.0,2024-09-09,Retail,Bengaluru,6936.34
3061,Kids,Running,Pegasus Turbo,XL,1,6936.34,0.0,2024-09-09,Retail,Mumbai,6936.34
3062,Women,Soccer,Phantom GT,XL,1,6936.34,0.46,2025-03-19,Retail,Mumbai,3745.6236000000004
3063,Kids,Running,Air Zoom,M,2,9676.61,0.0,2025-04-20,Online,Mumbai,19353.22
3064,Men,Soccer,Tiempo Legend,M,4,6041.3,0.0,2024-01-11,Retail,Pune,24165.2
3065,Women,Running,Free RN,12,4,4867.07,0.0,2024-01-11,Online,Kolkata,19468.28
3066,Kids,Training,ZoomX Invincible,L,4,4867.07,0.0,2024-03-01,Online,Mumbai,19468.28
3067,Men,Lifestyle,Blazer Mid,9,4,4867.07,0.0,2024-03-05,Retail,Hyderabad,19468.28
3068,Kids,Lifestyle,Air Force 1,L,4,4867.07,1.21,2025-05-25,Online,Delhi,-4088.338799999999
3069,Men,Training,Metcon 7,L,1,6737.19,1.23,2025-04-13,Online,Hyderabad,-1549.5536999999997
3070,Women,Running,Air Zoom,M,1,6737.19,1.02,2025-04-13,Online,Hyderabad,-134.7438000000001
3071,Women,Running,Air Zoom,M,1,5081.53,0.0,2023-10-21,Online,Mumbai,5081.53
3072,Men,Training,Flex Trainer,9,1,4032.43,0.0,2024-08-26,Retail,Mumbai,4032.43
3073,Men,Training,ZoomX Invincible,9,1,4032.43,0.0,2025-06-14,Retail,Mumbai,4032.43
3074,Women,Running,Free RN,M,1,4032.43,0.0,2025-06-14,Online,Hyderabad,4032.43
3075,Kids,Soccer,Premier III,L,1,4032.43,0.91,2025-05-28,Retail,Mumbai,362.9186999999999
2044,Kids,Lifestyle,Blazer Mid,9,1,4032.43,0.0,2025-05-28,Online,Hyderabad,4032.43
3077,Men,Lifestyle,Dunk Low,XL,1,2555.18,0.46,2025-05-28,Online,Pune,1379.7972
3078,Men,Running,Free RN,M,1,2555.18,0.0,2024-09-14,Online,Delhi,2555.18
3079,Women,Running,React Infinity,L,4,3317.71,0.0,2024-01-10,Retail,Bengaluru,13270.84
3080,Kids,Running,Air Zoom,L,4,3317.71,0.0,2024-01-10,Online,Hyderabad,13270.84
3081,Kids,Training,Flex Trainer,6,1,8442.39,0.0,2025-02-10,Retail,Mumbai,8442.39
3082,Men,Training,Metcon 7,L,1,8535.31,0.0,2024-08-11,Online,Delhi,8535.31
3083,Kids,Training,ZoomX Invincible,XL,1,8535.31,0.0,2024-08-29,Retail,Delhi,8535.31
3084,Women,Lifestyle,Blazer Mid,L,1,8955.52,0.0,2024-08-29,Retail,Pune,8955.52
3085,Men,Soccer,Phantom GT,L,1,2765.77,1.16,2024-08-29,Online,Delhi,-442.5231999999998
3086,Kids,Basketball,Kyrie Flytrap,9,1,2765.77,1.2,2024-08-29,Retail,Bengaluru,-553.1539999999999
3087,Kids,Lifestyle,Waffle One,M,3,2765.77,0.0,2025-01-08,Retail,Bengaluru,8297.31
3088,Kids,Training,ZoomX Invincible,XL,3,8399.35,0.0,2025-01-08,Online,Delhi,25198.050000000003
3089,Women,Basketball,Zoom Freak,XL,1,8399.35,0.0,2025-05-31,Online,Mumbai,8399.35
3090,Women,Basketball,LeBron 20,XL,1,8187.65,1.01,2023-12-11,Retail,Pune,-81.87650000000006
3091,Women,Basketball,Air Jordan,XL,1,8666.84,0.3,2025-02-13,Online,Hyderabad,6066.788
3092,Kids,Training,Metcon 7,L,3,3005.37,0.0,2025-03-09,Retail,Kolkata,9016.11
3093,Women,Soccer,Tiempo Legend,10,3,4731.54,0.0,2025-06-29,Retail,Kolkata,14194.619999999999
3094,Men,Basketball,Zoom Freak,10,4,4731.54,0.0,2024-07-11,Online,Delhi,18926.16
3095,Men,Running,Free RN,L,4,9297.64,0.16,2025-02-16,Retail,Delhi,31240.070399999997
3096,Men,Training,ZoomX Invincible,L,4,5562.46,0.9,2025-03-05,Online,Hyderabad,2224.9839999999995
3097,Men,Lifestyle,Blazer Mid,L,4,5562.46,0.5,2025-01-24,Online,Hyderabad,11124.92
3098,Women,Basketball,Kyrie Flytrap,M,4,5562.46,0.0,2025-04-14,Retail,Kolkata,22249.84
3099,Women,Lifestyle,Waffle One,L,4,8462.09,0.08,2024-10-21,Online,Mumbai,31140.4912
3100,Women,Training,ZoomX Invincible,7,4,3723.21,0.97,2025-06-30,Retail,Mumbai,446.78520000000043
2021,Men,Lifestyle,Blazer Mid,8,3,3723.21,0.0,2025-06-22,Online,Bengaluru,11169.630000000001
3102,Kids,Basketball,LeBron 20,M,2,7734.26,0.0,2025-06-18,Retail,Bengaluru,15468.52
3103,Kids,Lifestyle,Blazer Mid,M,2,7734.26,0.0,2025-01-06,Online,Mumbai,15468.52
3104,Men,Running,Free RN,L,0,7734.26,0.47,2025-02-09,Online,Bengaluru,0.0
3105,Women,Soccer,Phantom GT,L,4,9572.44,0.57,2024-11-30,Online,Pune,16464.596800000003
3106,Men,Running,Pegasus Turbo,L,1,9572.44,0.0,2025-03-09,Online,Bengaluru,9572.44
3107,Men,Running,Pegasus Turbo,11,1,9572.44,0.0,2025-03-08,Retail,Hyderabad,9572.44
